parameter1,parameter2,criteria1,criteria2,constraint1,constraint2
92.557,54.478,147.035,-17589.6,1,0
23.644,83.44,107.084,20116.2,0,1
43.354,17.704,61.058,-4920.17,1,0
66.25,18.64,84.89,-12697.1,1,0
91.036,41.446,132.482,-20639.6,1,0
29.521,38.548,68.069,1930.38,1,1
88.651,68.275,156.926,-10045.3,1,0
28.954,39.655,68.609,2306.51,1,1
63.568,68.401,131.969,2003.73,1,1
76.996,54.748,131.744,-9208.14,1,0
67.168,56.071,123.239,-4296.39,1,0
25.912,46.927,72.839,4808.87,0,1
29.809,27.532,57.341,-410.183,1,0
45.514,22.285,67.799,-4947.7,1,0
83.026,67.069,150.095,-7524.32,1,0
86.329,75.592,161.921,-5461.8,1,0
21.547,67.15,88.697,12707.3,0,1
26.2,22.069,48.269,-626.431,1,0
42.022,82.45,124.472,15809,0,1
30.709,90.226,120.935,22612.2,0,1
23.896,50.23,74.126,6132.5,0,1
28.774,69.724,98.498,12671.6,0,1
75.673,47.728,123.401,-10833.6,1,0
66.547,96.418,162.965,15293,1,1
73.297,43.552,116.849,-10919.2,1,0
18.334,40.474,58.808,4090.38,0,1
56.791,34.246,91.037,-6447.9,1,0
77.401,76.6,154.001,-387.531,1,0
18.955,80.083,99.038,19019.2,0,1
88.885,59.149,148.034,-13829.1,1,0
47.152,42.391,89.543,-1339.31,1,0
34.741,25.876,60.617,-1688.2,1,0
66.709,18.118,84.827,-12949.1,1,0
37.945,98.731,136.676,26100.3,0,1
57.736,58.663,116.399,338.984,1,1
56.125,38.809,94.934,-5164.39,1,0
66.061,74.908,140.969,3918.05,1,1
65.701,98.911,164.612,17174.3,1,1
22.636,32.248,54.884,1657.33,1,1
62.497,85.942,148.439,10933.2,1,1
32.968,70.831,103.799,12346.9,0,1
83.584,79.759,163.343,-1962.83,1,0
62.254,28.153,90.407,-9685.43,1,0
56.368,71.209,127.577,5948.2,1,1
98.245,12.421,110.666,-29838.2,1,0
30.358,12.565,42.923,-2399.33,1,0
11.98,22.276,34.256,1108.04,0,1
85.609,68.689,154.298,-8201.83,1,0
87.562,23.563,111.125,-22342.7,1,0
34.588,45.298,79.886,2687.88,1,1
39.394,80.722,120.116,15595.3,0,1
41.275,95.455,136.73,23273,0,1
55.63,96.976,152.606,19822.3,0,1
61.534,35.434,96.968,-7950.95,1,0
86.401,24.031,110.432,-21638.2,1,0
78.544,76.537,155.081,-977.813,1,0
84.871,62.128,146.999,-10503,1,0
56.305,47.125,103.43,-2982.9,1,0
80.29,69.841,150.131,-4928.28,1,0
75.502,45.703,121.205,-11346.8,1,0
72.262,63.028,135.29,-3924.69,1,0
15.436,74.251,89.687,16571.7,0,1
42.472,91.054,133.526,20379.4,0,1
10.108,30.034,40.142,2512.86,0,1
71.785,34.705,106.49,-12405,1,0
32.509,11.179,43.688,-2927.54,1,0
72.595,30.952,103.547,-13546.6,1,0
63.802,28.225,92.027,-10285.7,1,0
27.937,25.345,53.282,-433.876,1,0
53.659,71.506,125.165,7017.75,1,1
39.376,32.212,71.588,-1611.19,1,0
48.043,81.415,129.458,13572.5,0,1
51.508,61.516,113.024,3553.59,1,1
85.708,88.966,174.674,1787.84,1,1
31.357,61.21,92.567,8681.49,0,1
91.837,60.796,152.633,-14884.5,1,0
81.415,64.45,145.865,-7774.18,1,0
92.215,23.887,116.102,-24922.3,1,0
22.672,92.323,114.995,25162.6,0,1
11.098,84.457,95.555,22022,0,1
84.196,90.775,174.971,3616.39,1,1
52.804,56.791,109.595,1372.74,1,1
21.727,73.774,95.501,15615.4,0,1
42.184,96.832,139.016,23866.5,0,1
89.119,53.02,142.139,-16119.7,1,0
68.338,85.672,154.01,8386.83,1,1
42.4,73.558,115.958,11350.6,0,1
34.255,83.908,118.163,18432.2,0,1
35.074,19.972,55.046,-2611.62,1,0
40.051,23.608,63.659,-3288.45,1,0
38.35,31.888,70.238,-1425.9,1,0
74.404,19.765,94.169,-16164.4,1,0
86.338,66.619,152.957,-9475.54,1,0
90.829,99.01,189.839,4879.12,1,1
26.11,59.095,85.205,8829.41,0,1
50.635,10.315,60.95,-7720.48,1,0
17.038,93.439,110.477,26516.8,0,1
24.274,28.765,53.039,748.322,1,1
34.39,56.467,90.857,6301.56,1,1
82.774,80.677,163.451,-1076.8,1,0
99.487,51.112,150.599,-22887.2,1,0
66.349,41.887,108.236,-8317.9,1,0
81.838,90.613,172.451,4754.04,1,1
82.963,16.921,99.884,-20723.6,1,0
67.753,23.014,90.767,-12757.5,1,0
30.529,96.103,126.632,26087.1,0,1
44.911,62.101,107.012,5779.07,1,1
73.045,88.417,161.462,7797.41,1,1
85.888,31.042,116.93,-20147.5,1,0
87.436,11.998,99.434,-23565.4,1,0
47.305,95.239,142.544,21465.6,0,1
69.481,54.343,123.824,-5888.75,1,0
55.855,83.764,139.619,12241.6,1,1
40.276,80.245,120.521,15133.4,0,1
97.399,23.05,120.449,-28133.8,1,0
60.922,96.886,157.808,17829.8,1,1
31.339,84.448,115.787,19318.7,0,1
95.941,13.177,109.118,-28371.9,1,0
75.061,78.904,153.965,1858.84,1,1
77.266,99.982,177.248,12649.2,1,1
91.927,64.963,156.89,-13290.1,1,0
96.085,36.838,132.923,-24741,1,0
27.064,36.298,63.362,1838.1,1,1
25.255,12.952,38.207,-1476.74,1,0
57.34,69.859,127.199,5002.69,1,1
72.127,61.813,133.94,-4339.98,1,0
65.107,98.776,163.883,17334.6,1,1
16.156,78.13,94.286,18357.2,0,1
82.54,46.441,128.981,-14627.5,1,0
58.375,47.107,105.482,-3734.01,1,0
26.659,19.297,45.956,-1062.89,1,0
43.993,47.998,91.991,1157.44,1,1
93.745,39.934,133.679,-22598.7,1,0
51.184,35.974,87.158,-4164.73,1,0
18.847,85.618,104.465,21913.3,0,1
35.956,10.774,46.73,-3696.88,1,0
50.59,89.218,139.808,16966.2,0,1
94.78,34.822,129.602,-24412.3,1,0
82.684,77.203,159.887,-2753.11,1,0
94.951,97.201,192.152,1358.24,1,1
14.239,67.078,81.317,13498.5,0,1
59.014,36.514,95.528,-6752.48,1,0
33.022,32.347,65.369,-138.62,1,0
14.644,15.571,30.215,87.9938,1,1
35.956,63.019,98.975,8414.95,0,1
52.678,52.615,105.293,-20.8396,1,0
39.484,53.848,93.332,4211.68,1,1
90.622,90.406,181.028,-122.843,1,0
50.95,98.974,149.924,22619.3,0,1
83.548,26.965,110.513,-19644.9,1,0
51.76,76.681,128.441,10055.9,1,1
84.907,92.35,177.257,4144.78,1,1
33.067,79.687,112.754,16514.1,0,1
84.349,15.751,100.1,-21572.2,1,0
24.067,79.3,103.367,17936.2,0,1
12.952,28.306,41.258,1990.12,0,1
13.546,61.975,75.521,11490.1,0,1
54.82,36.568,91.388,-5240.22,1,0
84.322,59.464,143.786,-11228.8,1,0
99.307,20.278,119.585,-29690.2,1,0
79.651,19.162,98.813,-18777.6,1,0
30.061,76.303,106.364,15451.9,0,1
30.178,77.851,108.029,16179.4,0,1
66.709,71.128,137.837,1913.55,1,1
76.825,17.434,94.259,-17587.1,1,0
88.102,28.594,116.696,-21816.3,1,0
84.115,73.009,157.124,-5482.14,1,0
78.112,17.182,95.294,-18240.9,1,0
19.873,62.461,82.334,11015.8,0,1
22.933,33.94,56.873,1966.64,1,1
98.929,83.062,181.991,-9071.82,1,0
19.414,69.643,89.057,14053.1,0,1
45.037,64.234,109.271,6590.04,1,1
96.22,86.527,182.747,-5564.91,1,0
80.866,62.695,143.561,-8195.31,1,0
63.973,60.517,124.49,-1351.63,1,0
39.025,84.034,123.059,17400.5,0,1
36.82,59.203,96.023,6752.17,1,1
61.894,60.706,122.6,-457.569,1,0
30.34,95.887,126.227,25992.9,0,1
68.14,75.61,143.75,3373.48,1,1
81.649,19.423,101.072,-19758.4,1,0
48.619,26.938,75.557,-5146.4,1,0
83.773,25.66,109.433,-19978.9,1,0
46.567,63.874,110.441,6004.85,1,1
49.6,45.505,95.105,-1223.51,1,0
46.936,59.014,105.95,4020.18,1,1
72.316,49.141,121.457,-8842.85,1,0
80.416,35.704,116.12,-16311,1,0
35.668,61.282,96.95,7801.45,0,1
88.408,56.809,145.217,-14415.9,1,0
78.967,27.433,106.4,-17226,1,0
40.852,72.964,113.816,11482.1,0,1
76.645,59.914,136.559,-7177.81,1,0
33.67,64.153,97.823,9368.04,0,1
22.969,58.978,81.947,9270.3,0,1
39.763,94.627,134.39,23163.5,0,1
35.569,45.55,81.119,2543.59,1,1
78.733,19.342,98.075,-18299.1,1,0
61.219,25.3,86.519,-9763.05,1,0
73.216,10.819,84.035,-16473,1,0
27.973,20.161,48.134,-1181.31,1,0
27.01,90.298,117.308,23323.8,0,1
26.47,97.426,123.896,27618.3,0,1
26.002,52.147,78.149,6418.92,0,1
25.885,14.41,40.295,-1452.63,1,0
98.956,94.852,193.808,-2498.79,1,0
89.02,96.976,185.996,4648.88,1,1
34.984,32.833,67.817,-458.278,1,0
24.058,25.822,49.88,276.423,1,1
86.986,37.036,124.022,-19461.8,1,0
74.8,83.917,158.717,4545.96,1,1
88.831,10.369,99.2,-24452.4,1,0
29.467,67.564,97.031,11613.2,0,1
76.879,80.686,157.565,1884.48,1,1
82.864,17.272,100.136,-20634.4,1,0
48.682,10.846,59.528,-7075.81,1,0
27.433,32.86,60.293,1027.96,1,1
58.312,43.903,102.215,-4626.99,1,0
87.454,74.314,161.768,-6677.87,1,0
53.218,13.339,66.557,-8338.5,1,0
45.901,19.351,65.252,-5442.62,1,0
65.368,34.921,100.289,-9592.85,1,0
73.495,90.352,163.847,8676.98,1,1
57.754,87.562,145.316,13608.1,1,1
16.183,11.908,28.091,-377.271,1,0
24.598,48.151,72.749,5382.98,0,1
85.825,70.597,156.422,-7483.26,1,0
15.697,15.292,30.989,-39.4287,1,0
38.161,82.576,120.737,16846.9,0,1
53.155,78.193,131.348,10331.7,1,1
89.848,59.005,148.853,-14423.3,1,0
79.039,74.449,153.488,-2213.28,1,0
81.865,37.351,119.216,-16671.7,1,0
75.529,69.319,144.848,-2825.88,1,0
68.842,85.915,154.757,8300.61,1,1
39.835,14.743,54.578,-4302.32,1,0
95.266,95.203,190.469,-37.6977,1,0
39.664,68.77,108.434,9915.12,0,1
52.723,54.586,107.309,628.057,1,1
23.5,58.906,82.406,9166.12,0,1
23.662,95.266,118.928,26752.9,0,1
64.234,99.487,163.721,18132.2,1,1
65.863,69.931,135.794,1735.45,1,1
71.947,94.024,165.971,11511.2,1,1
19.675,82.27,101.945,20047.3,0,1
72.217,66.7,138.917,-2407.73,1,0
41.275,18.433,59.708,-4284.66,1,0
98.317,80.308,178.625,-10106.1,1,0
12.952,73.846,86.798,16604.8,0,1
49.636,71.794,121.43,8452.91,1,1
26.938,46.639,73.577,4553.87,0,1
76.537,79.372,155.909,1388.59,1,1
41.842,73.369,115.211,11411.1,0,1
15.31,51.733,67.043,7671.48,0,1
85.123,28.81,113.933,-20156.2,1,0
67.816,98.785,166.601,16208.9,1,1
24.076,32.05,56.126,1406.02,1,1
65.44,47.107,112.547,-6482.12,1,0
59.149,94.564,153.713,17102,1,1
98.299,68.824,167.123,-15475.3,1,0
76.834,37.693,114.527,-14082.8,1,0
92.692,18.118,110.81,-25960.7,1,0
46.126,91.018,137.144,19341.7,0,1
88.426,16.246,104.672,-23735.4,1,0
32.032,95.23,127.262,25266.9,0,1
78.049,48.97,127.019,-11603.7,1,0
41.869,21.754,63.623,-4020.54,1,0
85.519,40.879,126.398,-17726.1,1,0
52.3,90.829,143.129,17324.7,0,1
82.621,94.591,177.212,6664.03,1,1
19.648,50.437,70.085,6779.08,0,1
60.553,90.892,151.445,14434.6,1,1
39.655,25.993,65.648,-2817.64,1,0
95.176,88.804,183.98,-3682.95,1,0
20.557,93.475,114.032,26122.3,0,1
24.796,87.4,112.196,22066.3,0,1
31.168,17.497,48.665,-2090.1,1,0
62.686,34.462,97.148,-8613.95,1,0
65.683,18.28,83.963,-12503.8,1,0
40.717,54.883,95.6,4254.56,1,1
70.687,75.934,146.621,2416.89,1,1
61.03,69.724,130.754,3571.28,1,1
54.856,46.549,101.405,-2646.39,1,0
10.612,64.324,74.936,12644.8,0,1
37.378,50.401,87.779,3591.3,1,1
58.924,14.194,73.118,-10274.8,1,0
58.006,76.645,134.651,7884.64,1,1
62.263,87.661,149.924,11962.5,1,1
92.638,57.439,150.077,-16595.7,1,0
43.633,70.372,114.005,9576.77,1,1
18.082,58.429,76.511,9698.06,0,1
24.94,39.259,64.199,2887.96,1,1
33.094,44.794,77.888,2862.9,1,1
30.889,88.777,119.666,21762.5,0,1
20.242,61.606,81.848,10636.1,0,1
10.837,80.929,91.766,20206.9,0,1
94.708,61.867,156.575,-16154.3,1,0
50.662,16.741,67.403,-7182.87,1,0
98.416,18.442,116.858,-29360.1,1,0
71.065,35.794,106.859,-11840.7,1,0
58.843,87.157,146,12986.9,1,1
97.165,16.849,114.014,-28768,1,0
63.802,59.428,123.23,-1693.34,1,0
61.678,23.617,85.295,-10198.9,1,0
74.035,95.311,169.346,11319.2,1,1
83.989,82.117,166.106,-976.88,1,0
20.908,66.097,87.005,12351.7,0,1
78.544,44.011,122.555,-13295.8,1,0
10.891,99.442,110.333,30693.7,0,1
89.956,21.133,111.089,-24019,1,0
28.216,90.793,119.009,23396.2,0,1
59.239,22.933,82.172,-9372.43,1,0
52.66,99.901,152.561,22641.9,0,1
29.674,18.244,47.918,-1720.66,1,0
75.511,57.907,133.418,-7378.63,1,0
11.215,34.354,45.569,3312.56,0,1
45.073,98.38,143.453,24023.9,0,1
98.371,66.043,164.414,-16698.1,1,0
24.976,27.217,52.193,367.455,1,1
79.66,89.011,168.671,4955.05,1,1
22.528,30.817,53.345,1389.14,1,1
38.296,90.604,128.9,21182.2,0,1
86.914,16.849,103.763,-22839.9,1,0
91.783,54.973,146.756,-16971.2,1,0
16.291,48.916,65.207,6683.36,0,1
33.283,34.507,67.79,260.674,1,1
96.877,82.522,179.399,-8090.46,1,0
14.608,49.546,64.154,7041.6,0,1
49.591,91.45,141.041,18547.4,0,1
24.958,25.102,50.06,22.6466,1,1
49.366,26.173,75.539,-5504,1,0
16.624,51.607,68.231,7498.75,0,1
24.553,14.995,39.548,-1187.52,1,0
17.65,39.529,57.179,3930.19,0,1
89.38,87.319,176.699,-1144.09,1,0
85.708,69.076,154.784,-8087.61,1,0
18.136,24.013,42.149,778.203,1,1
59.68,62.227,121.907,975.455,1,1
30.862,51.472,82.334,5330.98,0,1
17.2,94.321,111.521,27019.6,0,1
90.388,97.651,188.039,4290.56,1,1
85.996,87.265,173.261,690.736,1,1
80.173,90.613,170.786,5601.48,1,1
93.979,86.932,180.911,-4005.15,1,0
49.231,76.114,125.345,10586.1,1,1
12.034,55.765,67.799,9314.56,0,1
92.287,18.658,110.945,-25662.9,1,0
97.372,74.017,171.389,-12575.1,1,0
80.821,15.031,95.852,-19811.2,1,0
13.546,70.201,83.747,14905.9,0,1
59.518,56.431,115.949,-1124.48,1,0
39.277,34.822,74.099,-1037.07,1,0
70.444,88.966,159.41,9275.84,1,1
87.049,58.474,145.523,-13063.7,1,0
97.606,61.426,159.032,-18076,1,0
52.795,55.162,107.957,802.784,1,1
59.077,38.791,97.868,-6237.16,1,0
99.595,96.427,196.022,-1950.92,1,0
86.572,60.751,147.323,-11950.7,1,0
83.359,35.812,119.171,-17801,1,0
36.865,52.57,89.435,4412.61,1,1
81.577,86.32,167.897,2501.76,1,1
61.228,46.126,107.354,-5093.34,1,0
60.337,99.226,159.563,19494.4,1,1
51.157,31.06,82.217,-5190.9,1,0
69.427,67.843,137.27,-683.094,1,0
77.491,65.881,143.372,-5229.33,1,0
92.665,15.103,107.768,-26259.6,1,0
22.015,46.891,68.906,5385.02,0,1
30.745,19.621,50.366,-1760.14,1,0
98.317,73.54,171.857,-13377.2,1,0
31.951,24.562,56.513,-1311.85,1,0
69.499,88.714,158.213,9550.64,1,1
78.157,56.08,134.237,-9310.27,1,0
16.633,61.525,78.158,11022.8,0,1
49.06,43.498,92.558,-1617.32,1,0
14.095,87.805,101.9,23596.7,0,1
86.995,32.491,119.486,-20459.5,1,0
33.931,47.332,81.263,3421.21,1,1
31.717,42.256,73.973,2449.19,1,1
35.56,58.321,93.881,6713.04,1,1
10.099,70.219,80.318,15169.9,0,1
24.202,59.941,84.143,9447.36,0,1
75.322,93.385,168.707,9573.55,1,1
96.832,96.067,192.899,-463.598,1,0
70.174,95.149,165.323,12971.5,1,1
36.775,92.125,128.9,22414.1,0,1
76.879,96.283,173.162,10555.9,1,1
48.007,55.045,103.052,2278.53,1,1
19.531,54.649,74.18,8184.02,0,1
73.738,25.759,99.497,-14997.2,1,0
55.315,77.833,133.148,9419.21,1,1
13.564,42.31,55.874,5045.88,0,1
67.492,94.672,162.164,13846.9,1,1
46.819,56.386,103.205,3101.89,1,1
36.928,72.379,109.307,12173.8,0,1
71.875,94.204,166.079,11650.2,1,1
99.775,86.077,185.852,-7997.87,1,0
54.145,42.265,96.41,-3598.23,1,0
46.63,50.977,97.607,1332.97,1,1
38.341,16.804,55.145,-3731.14,1,0
13.294,32.284,45.578,2719.13,0,1
98.929,80.173,179.102,-10553.4,1,0
85.735,14.104,99.839,-22467.3,1,0
35.218,62.434,97.652,8349.4,0,1
58.753,98.956,157.709,19918.9,0,1
78.193,14.077,92.27,-18585.6,1,0
43.957,48.934,92.891,1452.42,1,1
13.555,68.626,82.181,14218.2,0,1
43.606,50.374,93.98,1998.23,1,1
25.012,37.702,62.714,2500.21,1,1
79.93,86.887,166.817,3645.96,1,1
31.906,79.705,111.611,16760.1,0,1
40.132,43.219,83.351,808.346,1,1
21.97,43.93,65.9,4546.4,0,1
84.196,17.479,101.675,-21310.8,1,0
50.734,54.658,105.392,1299.23,1,1
96.94,16.831,113.771,-28632.7,1,0
34.84,82.675,117.515,17659.9,0,1
20.935,27.226,48.161,951.842,1,1
45.118,69.697,114.815,8865.69,1,1
83.359,80.479,163.838,-1482.37,1,0
40.942,84.484,125.426,17157.2,0,1
29.413,44.497,73.91,3502.43,1,1
53.11,63.019,116.129,3615.1,1,1
52.048,35.29,87.338,-4598.07,1,0
57.898,89.146,147.044,14435.1,1,1
79.345,46.972,126.317,-12846.8,1,0
68.851,76.645,145.496,3562.55,1,1
80.2,47.989,128.189,-12971.9,1,0
20.575,31.564,52.139,1799.99,1,1
22.645,61.309,83.954,10197.6,0,1
76.231,19.585,95.816,-17051.3,1,0
68.14,68.239,136.379,42.4163,1,1
59.428,46.252,105.68,-4374.48,1,0
52.633,94.546,147.179,19379.6,0,1
73.117,35.992,109.109,-12725.6,1,0
75.034,14.059,89.093,-17066.5,1,0
77.653,61.615,139.268,-7017,1,0
15.724,87.931,103.655,23513.6,0,1
24.643,57.772,82.415,8577.57,0,1
23.23,39.709,62.939,3258.37,0,1
46.918,59.743,106.661,4297.47,1,1
76.681,72.937,149.618,-1759.83,1,0
93.565,56.881,150.446,-17338.3,1,0
78.103,14.14,92.243,-18535.8,1,0
78.454,57.916,136.37,-8798.87,1,0
32.626,21.853,54.479,-1843.81,1,0
67.501,57.934,125.435,-3770.03,1,0
80.092,26.929,107.021,-17874.3,1,0
94.186,32.725,126.911,-24504.7,1,0
78.652,67.303,145.955,-5203.87,1,0
25.894,20.854,46.748,-740.19,1,0
38.53,93.547,132.077,22828.3,0,1
72.469,44.263,116.732,-10343.8,1,0
81.478,54.28,135.758,-11599.8,1,0
59.203,61.876,121.079,1016.76,1,1
83.989,63.298,147.287,-9574.05,1,0
78.796,60.679,139.475,-7938.39,1,0
93.403,72.361,165.764,-10957.9,1,0
74.728,71.506,146.234,-1480.21,1,0
76.501,20.35,96.851,-17084.9,1,0
86.59,66.295,152.885,-9747.74,1,0
32.203,54.091,86.294,5933.85,0,1
81.406,69.463,150.869,-5660.61,1,0
38.197,75.592,113.789,13367.9,0,1
59.365,74.017,133.382,6139.66,1,1
10.072,42.427,52.499,5336.33,0,1
84.871,95.77,180.641,6185.19,1,1
93.142,24.508,117.65,-25367.7,1,0
40.033,41.788,81.821,451.12,1,1
68.797,56.413,125.21,-4871.36,1,0
60.841,19.954,80.795,-10378.1,1,0
19.711,39.637,59.348,3715.15,0,1
37.801,13.114,50.915,-3948.79,1,0
11.998,12.538,24.536,41.6243,1,1
41.797,45.667,87.464,1063.38,1,1
80.056,28.387,108.443,-17602.8,1,0
11.971,69.436,81.407,14696.5,0,1
39.655,83.377,123.032,16899.3,0,1
38.899,35.02,73.919,-900.795,1,0
26.137,55.432,81.569,7507.04,0,1
99.037,83.377,182.414,-8974.28,1,0
55.027,51.076,106.103,-1317,1,0
79.156,48.169,127.325,-12394.9,1,0
32.752,76.357,109.109,14946.7,0,1
79.966,58.717,138.683,-9257.88,1,0
32.77,40.807,73.577,1857.74,1,1
68.68,99.649,168.329,16377.1,1,1
70.444,63.649,134.093,-2862.5,1,0
69.94,39.61,109.55,-10438.4,1,0
66.187,68.905,135.092,1153.53,1,1
75.277,13.42,88.697,-17236.4,1,0
54.46,44.416,98.876,-3119.95,1,0
72.856,84.115,156.971,5552.25,1,1
84.961,68.923,153.884,-7753.42,1,0
76.303,68.275,144.578,-3646.36,1,0
81.532,42.508,124.04,-15207,1,0
18.82,36.559,55.379,3086.2,0,1
83.584,87.976,171.56,2367.16,1,1
74.737,73.513,148.25,-570.067,1,0
31.51,21.871,53.381,-1616.47,1,0
32.23,21.448,53.678,-1818.22,1,0
52.678,90.91,143.588,17246.3,0,1
21.106,80.29,101.396,18852.8,0,1
54.568,81.046,135.614,11280.8,1,1
19.9,77.923,97.823,17831.6,0,1
49.951,52.345,102.296,769.365,1,1
48.511,94.411,142.922,20609.2,0,1
53.938,21.367,75.305,-7705.57,1,0
45.703,96.067,141.77,22431.3,0,1
47.467,22.006,69.473,-5557.01,1,0
64.342,28.999,93.341,-10364,1,0
21.691,73.171,94.862,15342,0,1
55.558,62.443,118.001,2552.35,1,1
28.315,87.463,115.778,21513.7,0,1
35.956,16.993,52.949,-3154.38,1,0
99.334,58.195,157.529,-20359.4,1,0
28.45,52.012,80.462,5955.97,0,1
16.273,39.556,55.829,4083.65,0,1
89.47,28.009,117.479,-22683.5,1,0
77.77,66.538,144.308,-5092.11,1,0
95.941,27.721,123.662,-26503.2,1,0
18.892,11.62,30.512,-697.067,1,0
79.3,29.998,109.298,-16928.8,1,0
22.996,82.171,105.167,19550.9,0,1
26.065,60.463,86.528,9350.61,0,1
61.354,47.584,108.938,-4712.63,1,0
46.63,73.045,119.675,9931.25,1,1
77.923,92.188,170.111,7623.49,1,1
35.488,63.406,98.894,8673.69,0,1
46.828,28.621,75.449,-4315.61,1,0
70.408,46.162,116.57,-8879.26,1,0
76.816,88.858,165.674,6267.62,1,1
55.351,50.257,105.608,-1690.07,1,0
28.414,44.821,73.235,3774.83,1,1
68.275,96.184,164.459,14419.6,1,1
11.368,31.384,42.752,2688.34,0,1
81.073,77.428,158.501,-1815.01,1,0
33.004,60.373,93.377,8028.76,0,1
64.594,46,110.594,-6460.32,1,0
99.721,80.659,180.38,-10802.1,1,0
63.631,61.075,124.706,-1001.38,1,0
85.411,67.429,152.84,-8634.26,1,0
34.12,63.334,97.454,8944.18,0,1
26.794,26.776,53.57,-3.02931,1,0
83.917,63.622,147.539,-9406.88,1,0
45.397,54.325,99.722,2797.02,1,1
99.784,79.381,179.165,-11484.1,1,0
43.183,55.135,98.318,3691.68,1,1
29.647,61.597,91.244,9158.51,0,1
57.133,87.922,145.055,14030.7,1,1
24.949,58.501,83.45,8796.19,0,1
19.306,96.022,115.328,27795.2,0,1
93.097,99.478,192.575,3860.46,1,1
23.563,24.859,48.422,197.15,1,1
12.655,80.452,93.107,19830.9,0,1
62.686,66.286,128.972,1458.64,1,1
41.527,48.106,89.633,1852.58,1,1
33.724,32.815,66.539,-190.016,1,0
68.608,50.518,119.126,-6770.1,1,0
49.6,52.525,102.125,938.443,1,1
71.308,52.165,123.473,-7425.61,1,0
96.85,71.092,167.942,-13590.1,1,0
31.555,40.033,71.588,1906.71,1,1
83.404,18.37,101.774,-20793.5,1,0
58.798,40.537,99.335,-5698.71,1,0
96.292,40.915,137.207,-23870.2,1,0
56.206,72.766,128.972,6709.74,1,1
94.105,49.303,143.408,-20184.6,1,0
72.244,74.845,147.089,1201.91,1,1
31.33,74.899,106.229,14540.2,0,1
55.297,84.016,139.313,12569.3,1,1
98.362,86.833,185.195,-6707.66,1,0
32.122,89.254,121.376,21785.2,0,1
76.816,57.907,134.723,-8003.14,1,0
96.94,26.416,123.356,-27330.5,1,0
10.432,68.248,78.68,14291,0,1
35.758,64.459,100.217,9036.25,0,1
96.508,24.481,120.989,-27377.3,1,0
94.492,79.912,174.404,-7988.47,1,0
32.851,20.467,53.318,-2074.36,1,0
20.449,29.143,49.592,1354.51,1,1
18.55,66.655,85.205,12876.7,0,1
59.077,12.664,71.741,-10460.6,1,0
73.126,88.489,161.615,7800.23,1,1
77.509,94.456,171.965,9155.51,1,1
63.397,89.974,153.371,12805.6,1,1
78.481,28.927,107.408,-16721.1,1,0
43.975,67.771,111.746,8353.83,1,1
75.349,20.8,96.149,-16477.1,1,0
25.678,72.289,97.967,14345.6,0,1
94.384,83.287,177.671,-6194.01,1,0
97.705,30.142,127.847,-27136.2,1,0
47.746,94.213,141.959,20723.2,0,1
44.623,99.406,144.029,24788.2,0,1
74.134,67.474,141.608,-2962.87,1,0
19.873,51.751,71.624,7172.98,0,1
53.785,85.6,139.385,13931.5,1,1
18.415,70.03,88.445,14341.6,0,1
88.264,48.709,136.973,-17021,1,0
58.528,32.941,91.469,-7352.64,1,0
10.342,79.093,89.435,19316.9,0,1
80.083,78.823,158.906,-629.015,1,0
98.02,24.067,122.087,-28364.5,1,0
13.762,40.537,54.299,4567.42,0,1
34.867,29.449,64.316,-1094.73,1,0
12.826,29.251,42.077,2171.2,0,1
12.736,10.531,23.267,-161.175,1,0
49.402,50.482,99.884,338.898,1,1
94.744,51.193,145.937,-19967,1,0
49.888,36.046,85.934,-3736.92,1,0
75.844,26.938,102.782,-15791.7,1,0
77.806,29.629,107.435,-16260.6,1,0
69.706,53.389,123.095,-6310.02,1,0
56.836,57.97,114.806,409.004,1,1
92.098,15.364,107.462,-25905.5,1,0
48.079,92.44,140.519,19583.3,0,1
51.625,28.162,79.787,-5881.19,1,0
38.431,16.813,55.244,-3751.89,1,0
42.229,42.202,84.431,-7.16169,1,0
47.35,34.264,81.614,-3355.22,1,0
28.819,50.176,78.995,5300.17,0,1
53.524,88.723,142.247,15729.8,1,1
17.875,60.094,77.969,10341.4,0,1
96.373,69.787,166.16,-13878.1,1,0
11.287,13.429,24.716,166.321,1,1
95.842,44.299,140.141,-22692.6,1,0
30.367,40.816,71.183,2336.69,1,1
31.105,90.073,121.178,22448.6,0,1
84.205,77.941,162.146,-3190.86,1,0
15.211,76.303,91.514,17563.9,0,1
83.305,20.458,103.763,-20486.9,1,0
35.92,34.93,70.85,-220.356,1,0
95.797,64.351,160.148,-15821.1,1,0
41.743,38.026,79.769,-931.487,1,0
63.721,46.261,109.982,-6032.76,1,0
62.299,82.54,144.839,9210.16,1,1
86.437,72.991,159.428,-6734.53,1,0
71.263,94.312,165.575,11989.4,1,1
33.085,67.636,100.721,10932.8,0,1
31.267,91.54,122.807,23253.9,0,1
71.074,27.109,98.183,-13561,1,0
35.848,58.609,94.457,6754.22,1,1
57.925,56.953,114.878,-350.795,1,0
15.859,99.298,115.157,30186.3,0,1
92.062,78.238,170.3,-7396.02,1,0
75.61,42.535,118.145,-12276.2,1,0
55.873,68.698,124.571,5019.08,1,1
34.633,51.67,86.303,4619.22,1,1
33.049,33.544,66.593,103.558,1,1
46.864,86.779,133.643,16758.4,0,1
69.805,99.163,168.968,15584.1,1,1
